order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount
4048,2023-08-18,1806,User_1806,Chennai,Gold,406,Spice Foods Non-Veg,Chinese,4.5,856.72
4049,2023-06-16,1465,User_1465,Pune,Regular,193,Swagath Eatery Multicuisine,Chinese,3.8,1447.6
4050,2023-08-10,805,User_805,Pune,Gold,251,Grand Curry House Andhra,Chinese,3.9,1321.65
4051,2023-07-02,646,User_646,Pune,Gold,164,Udupi Mess Family Restaurant,Italian,3.5,1312.13
4052,2023-12-23,2431,User_2431,Hyderabad,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,1429.65
4053,2023-09-17,2791,User_2791,Hyderabad,Gold,266,Annapurna Delights Multicuisine,Italian,3.9,594.48
4054,2023-12-25,2117,User_2117,Bangalore,Gold,411,Swagath Delights Family Restaurant,Indian,4.3,995.95
4055,2023-06-16,2411,User_2411,Chennai,Gold,192,Darbar Restaurant Punjabi,Italian,4.3,835.74
4056,2023-09-25,2674,User_2674,Hyderabad,Gold,370,Swagath Cafe Multicuisine,Chinese,4.4,1129.76
4057,2023-12-17,778,User_778,Hyderabad,Gold,474,Annapurna Tiffins Pure Veg,Mexican,3.5,399.7
4058,2023-05-21,2597,User_2597,Pune,Gold,186,Darbar Restaurant North Indian,Indian,4.3,266.66
4059,2023-09-03,810,User_810,Pune,Regular,217,Royal Eatery Family Restaurant,Indian,4.8,230.95
4060,2023-12-05,772,User_772,Bangalore,Gold,291,Annapurna Foods Non-Veg,Mexican,4.3,877.26
4061,2023-08-01,1588,User_1588,Hyderabad,Gold,410,Darbar Mess Pure Veg,Italian,3.6,1172.56
4062,2023-02-04,2924,User_2924,Hyderabad,Gold,238,New Foods South Indian,Chinese,4.7,477.07
4063,2023-06-26,919,User_919,Bangalore,Gold,398,Royal Tiffins Pure Veg,Indian,3.0,1355.57
4064,2023-03-22,2347,User_2347,Hyderabad,Regular,391,Sri Biryani Family Restaurant,Indian,3.3,1372.32
4065,2023-10-19,860,User_860,Pune,Regular,144,Darbar Biryani Andhra,Chinese,4.5,568.39
4066,2023-09-22,1897,User_1897,Chennai,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,1495.58
4067,2023-10-14,1422,User_1422,Bangalore,Gold,490,Swagath Curry House Punjabi,Italian,3.7,1023.6
4068,2023-07-07,1600,User_1600,Chennai,Regular,421,Ruchi Foods Chinese,Indian,3.0,1071.75
4069,2023-08-21,2967,User_2967,Bangalore,Regular,132,Spice Tiffins Chinese,Indian,3.7,269.78
4070,2023-09-17,1304,User_1304,Pune,Gold,106,Spice Foods Non-Veg,Indian,4.8,282.95
4071,2023-12-04,1683,User_1683,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6,100.31
4072,2023-08-03,853,User_853,Chennai,Regular,275,Classic Eatery South Indian,Italian,3.8,596.19
4073,2023-02-11,55,User_55,Bangalore,Regular,59,Sai Biryani Non-Veg,Chinese,4.6,1121.1
4074,2023-03-16,255,User_255,Chennai,Gold,20,Hotel Cafe Punjabi,Indian,3.7,1065.55
4075,2023-06-15,1497,User_1497,Bangalore,Regular,177,Udupi Restaurant South Indian,Indian,3.9,357.03
4076,2023-11-01,2445,User_2445,Chennai,Gold,349,Taste of Eatery Punjabi,Indian,4.5,1028.86
4077,2023-01-11,159,User_159,Chennai,Gold,435,Classic Delights North Indian,Italian,3.1,275.48
4078,2023-12-14,927,User_927,Chennai,Regular,210,Annapurna Restaurant South Indian,Indian,4.7,1346.29
4079,2023-09-01,33,User_33,Hyderabad,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,848.46
4080,2023-05-28,974,User_974,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8,620.88
4081,2023-03-29,766,User_766,Chennai,Gold,78,Sri Kitchen Chinese,Indian,3.5,1034.48
4082,2023-01-17,365,User_365,Bangalore,Regular,381,New Delights North Indian,Italian,4.6,468.55
4083,2023-12-28,2124,User_2124,Hyderabad,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4,393.57
4084,2023-04-09,1822,User_1822,Bangalore,Gold,293,Royal Eatery South Indian,Italian,3.0,148.82
4085,2023-12-16,68,User_68,Pune,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,699.07
4086,2023-09-12,1159,User_1159,Hyderabad,Regular,102,Darbar Foods Andhra,Italian,4.9,101.65
4087,2023-07-31,2290,User_2290,Hyderabad,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,661.04
4088,2023-05-01,302,User_302,Pune,Gold,300,Ruchi Mess Punjabi,Italian,4.1,146.54
4089,2023-03-18,509,User_509,Bangalore,Regular,266,Annapurna Delights Multicuisine,Italian,3.9,153.41
4090,2023-01-05,1001,User_1001,Bangalore,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7,103.23
4091,2023-06-26,668,User_668,Bangalore,Regular,162,New Foods Multicuisine,Italian,3.3,1164.26
4092,2023-06-25,2001,User_2001,Pune,Gold,57,Spice Mess Punjabi,Mexican,4.4,419.85
4093,2023-12-05,1934,User_1934,Hyderabad,Regular,406,Spice Foods Non-Veg,Chinese,4.5,1131.68
4094,2023-04-18,1087,User_1087,Pune,Regular,172,Darbar Eatery Family Restaurant,Italian,3.9,447.69
4095,2023-05-18,1959,User_1959,Chennai,Gold,274,Amma Mess Andhra,Mexican,3.3,833.02
4096,2023-10-11,414,User_414,Chennai,Gold,269,Udupi Mess Pure Veg,Indian,3.5,152.69
4097,2023-02-05,1819,User_1819,Bangalore,Gold,403,Sai Delights Pure Veg,Indian,3.6,597.8
4098,2023-05-19,1125,User_1125,Chennai,Gold,339,Annapurna Eatery South Indian,Indian,3.1,645.21
4099,2023-08-14,497,User_497,Hyderabad,Regular,117,Darbar Eatery North Indian,Indian,3.9,671.9
4100,2023-12-11,2305,User_2305,Pune,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,736.79
4101,2023-08-01,1311,User_1311,Bangalore,Regular,448,Amma Biryani Family Restaurant,Mexican,3.4,511.98
4102,2023-08-27,402,User_402,Hyderabad,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2,229.48
4103,2023-03-30,1994,User_1994,Hyderabad,Gold,249,Royal Kitchen North Indian,Italian,4.7,768.38
4104,2023-09-18,824,User_824,Hyderabad,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,112.47
4105,2023-03-05,2411,User_2411,Chennai,Gold,361,Royal Dhaba Punjabi,Indian,4.5,368.14
4106,2023-12-14,2943,User_2943,Pune,Regular,139,Ruchi Cafe South Indian,Mexican,4.8,772.5
4107,2023-03-28,2805,User_2805,Bangalore,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6,1119.53
4108,2023-04-27,647,User_647,Hyderabad,Gold,108,Darbar Curry House North Indian,Chinese,4.0,726.18
4109,2023-10-16,2068,User_2068,Bangalore,Regular,295,Sai Cafe South Indian,Chinese,3.1,310.53
4110,2023-06-19,1622,User_1622,Bangalore,Regular,39,Ruchi Delights South Indian,Indian,4.8,810.05
4111,2023-05-07,2322,User_2322,Pune,Gold,148,Swagath Restaurant North Indian,Italian,3.2,507.1
4112,2023-05-11,2473,User_2473,Hyderabad,Regular,419,Darbar Delights Andhra,Chinese,3.6,782.43
4113,2023-02-25,2155,User_2155,Bangalore,Gold,425,Ruchi Curry House Punjabi,Chinese,4.2,263.09
4114,2023-07-30,1086,User_1086,Bangalore,Gold,436,Swagath Tiffins Punjabi,Mexican,4.6,638.48
4115,2023-11-10,2737,User_2737,Hyderabad,Regular,150,Sri Cafe Non-Veg,Indian,4.2,1496.28
4116,2023-05-19,1311,User_1311,Bangalore,Regular,144,Darbar Biryani Andhra,Chinese,4.5,1189.2
4117,2023-06-01,1413,User_1413,Chennai,Gold,219,Taste of Cafe Andhra,Mexican,4.6,1091.81
4118,2023-04-10,1154,User_1154,Bangalore,Regular,80,Spice Mess Chinese,Italian,3.9,1420.65
4119,2023-01-05,2094,User_2094,Hyderabad,Gold,128,Swagath Kitchen South Indian,Indian,4.5,933.93
4120,2023-10-09,2650,User_2650,Hyderabad,Gold,63,Ruchi Foods South Indian,Italian,5.0,214.45
4121,2023-02-04,1463,User_1463,Chennai,Gold,286,Spice Mess Andhra,Italian,5.0,113.21
4122,2023-09-28,2186,User_2186,Chennai,Gold,144,Darbar Biryani Andhra,Chinese,4.5,1451.83
4123,2023-08-31,1510,User_1510,Hyderabad,Gold,395,Royal Restaurant Punjabi,Mexican,4.0,1460.04
4124,2023-07-29,2161,User_2161,Chennai,Gold,180,Grand Restaurant Punjabi,Chinese,4.4,549.0
4125,2023-09-13,2152,User_2152,Chennai,Gold,235,Amma Delights Family Restaurant,Italian,4.5,358.99
4126,2023-11-21,522,User_522,Bangalore,Gold,12,Royal Foods Multicuisine,Mexican,3.4,624.74
4127,2023-12-31,1138,User_1138,Hyderabad,Gold,485,Grand Dhaba Andhra,Mexican,4.9,126.09
4128,2023-04-26,292,User_292,Hyderabad,Gold,187,Royal Kitchen North Indian,Chinese,3.8,865.4
4129,2023-04-02,2797,User_2797,Hyderabad,Gold,491,Classic Tiffins Chinese,Chinese,3.0,1053.24
4130,2023-10-24,1180,User_1180,Hyderabad,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,887.05
4131,2023-03-21,1405,User_1405,Pune,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,1275.9
4132,2023-04-30,1893,User_1893,Hyderabad,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,744.94
4133,2023-12-29,748,User_748,Pune,Regular,478,New Tiffins Pure Veg,Chinese,3.1,1393.15
4134,2023-05-18,1481,User_1481,Bangalore,Gold,317,Darbar Cafe Pure Veg,Mexican,3.5,740.71
4135,2023-06-17,477,User_477,Pune,Gold,331,Spice Biryani Non-Veg,Mexican,3.4,404.31
4136,2023-04-28,2123,User_2123,Bangalore,Regular,44,Classic Dhaba Pure Veg,Indian,3.9,702.49
4137,2023-02-12,1992,User_1992,Pune,Gold,145,Amma Restaurant South Indian,Italian,3.1,1275.2
4138,2023-04-23,2878,User_2878,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,1273.12
4139,2023-12-04,2786,User_2786,Bangalore,Regular,288,Swagath Restaurant North Indian,Mexican,4.4,388.18
4140,2023-09-12,1531,User_1531,Bangalore,Gold,39,Ruchi Delights South Indian,Indian,4.8,1000.15
4141,2023-11-19,2056,User_2056,Chennai,Regular,77,Sri Mess Punjabi,Mexican,4.4,1467.02
4142,2023-05-30,2620,User_2620,Pune,Gold,201,Spice Cafe Pure Veg,Mexican,3.4,806.05
4143,2023-10-30,1325,User_1325,Bangalore,Gold,440,Annapurna Kitchen North Indian,Mexican,3.8,950.54
4144,2023-07-24,1061,User_1061,Bangalore,Gold,158,Hotel Biryani Pure Veg,Indian,4.5,908.27
4145,2023-08-28,329,User_329,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2,931.5
4146,2023-02-01,1974,User_1974,Pune,Gold,435,Classic Delights North Indian,Italian,3.1,1231.38
4147,2023-01-21,2043,User_2043,Hyderabad,Gold,441,Darbar Curry House Family Restaurant,Indian,3.4,1411.78
4148,2023-01-11,1111,User_1111,Hyderabad,Gold,58,Sai Biryani Multicuisine,Indian,4.4,954.94
4149,2023-05-11,815,User_815,Chennai,Gold,433,Sai Mess Multicuisine,Italian,3.2,185.25
4150,2023-03-12,2654,User_2654,Chennai,Regular,314,New Eatery Punjabi,Indian,4.1,457.55
4151,2023-06-05,2808,User_2808,Hyderabad,Regular,300,Ruchi Mess Punjabi,Italian,4.1,570.93
4152,2023-04-09,2282,User_2282,Bangalore,Regular,110,Amma Kitchen South Indian,Mexican,4.2,1109.25
4153,2023-02-06,466,User_466,Pune,Regular,497,Hotel Delights South Indian,Mexican,4.4,204.26
4154,2023-10-18,995,User_995,Hyderabad,Regular,269,Udupi Mess Pure Veg,Indian,3.5,402.58
4155,2023-10-18,130,User_130,Hyderabad,Gold,460,New Biryani Andhra,Chinese,4.5,523.34
4156,2023-10-02,652,User_652,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,1047.06
4157,2023-01-19,1162,User_1162,Bangalore,Gold,48,Royal Tiffins North Indian,Mexican,3.8,1202.3
4158,2023-04-27,2457,User_2457,Chennai,Gold,497,Hotel Delights South Indian,Mexican,4.4,1362.78
4159,2023-07-18,2079,User_2079,Pune,Regular,210,Annapurna Restaurant South Indian,Indian,4.7,341.29
4160,2023-01-24,74,User_74,Pune,Regular,142,Ruchi Eatery Family Restaurant,Indian,4.6,1202.25
4161,2023-09-19,2122,User_2122,Pune,Regular,119,Spice Restaurant Non-Veg,Chinese,3.7,1133.9
4162,2023-04-03,731,User_731,Bangalore,Regular,261,Spice Mess Non-Veg,Italian,3.5,649.16
4163,2023-11-15,2519,User_2519,Chennai,Gold,483,Darbar Restaurant Family Restaurant,Chinese,4.5,1399.9
4164,2023-04-13,34,User_34,Chennai,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7,206.85
4165,2023-08-17,2354,User_2354,Chennai,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,1175.55
4166,2023-12-15,259,User_259,Bangalore,Gold,127,Hotel Eatery Family Restaurant,Chinese,5.0,569.45
4167,2023-02-19,779,User_779,Hyderabad,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,826.15
4168,2023-12-07,968,User_968,Bangalore,Regular,56,Sri Delights Pure Veg,Italian,3.2,1397.42
4169,2023-08-24,870,User_870,Bangalore,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,705.78
4170,2023-05-02,2927,User_2927,Bangalore,Gold,282,Hotel Curry House Chinese,Indian,4.4,364.97
4171,2023-07-13,295,User_295,Pune,Regular,339,Annapurna Eatery South Indian,Indian,3.1,532.52
4172,2023-06-18,329,User_329,Hyderabad,Regular,41,Classic Delights Pure Veg,Mexican,3.7,439.0
4173,2023-05-31,399,User_399,Bangalore,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,1124.29
4174,2023-09-12,43,User_43,Bangalore,Regular,25,Swagath Cafe Punjabi,Chinese,3.7,1111.04
4175,2023-09-30,869,User_869,Chennai,Regular,126,Spice Tiffins North Indian,Italian,4.5,974.38
4176,2023-08-25,319,User_319,Bangalore,Gold,488,New Biryani North Indian,Chinese,4.1,139.38
4177,2023-08-18,1781,User_1781,Hyderabad,Gold,100,Spice Delights Family Restaurant,Indian,3.3,917.81
4178,2023-02-27,428,User_428,Hyderabad,Regular,492,Swagath Kitchen North Indian,Italian,4.0,1114.73
4179,2023-12-09,2440,User_2440,Pune,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,1415.57
4180,2023-04-19,734,User_734,Hyderabad,Gold,350,Classic Curry House South Indian,Mexican,3.2,741.32
4181,2023-04-29,126,User_126,Hyderabad,Gold,349,Taste of Eatery Punjabi,Indian,4.5,1214.4
4182,2023-12-20,39,User_39,Hyderabad,Regular,115,Annapurna Eatery Non-Veg,Chinese,3.3,362.86
4183,2023-05-23,861,User_861,Chennai,Regular,300,Ruchi Mess Punjabi,Italian,4.1,442.12
4184,2023-07-07,456,User_456,Pune,Regular,105,Amma Curry House South Indian,Mexican,4.2,1031.28
4185,2023-09-28,1206,User_1206,Bangalore,Gold,138,Classic Mess Punjabi,Indian,4.8,295.42
4186,2023-10-01,2559,User_2559,Bangalore,Regular,48,Royal Tiffins North Indian,Mexican,3.8,1382.74
4187,2023-05-28,741,User_741,Chennai,Gold,63,Ruchi Foods South Indian,Italian,5.0,290.07
4188,2023-03-27,2663,User_2663,Chennai,Regular,304,Hotel Tiffins Andhra,Italian,4.1,910.54
4189,2023-08-24,2244,User_2244,Hyderabad,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,1343.95
4190,2023-04-15,1504,User_1504,Bangalore,Regular,496,Swagath Eatery Multicuisine,Indian,3.1,766.26
4191,2023-12-03,1231,User_1231,Chennai,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7,200.1
4192,2023-06-08,1637,User_1637,Hyderabad,Gold,334,Darbar Tiffins Family Restaurant,Indian,4.0,1069.49
4193,2023-09-27,2487,User_2487,Hyderabad,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,1152.49
4194,2023-07-12,284,User_284,Chennai,Regular,424,Sai Cafe Family Restaurant,Indian,4.7,341.9
4195,2023-10-17,1769,User_1769,Hyderabad,Gold,10,Darbar Restaurant Andhra,Chinese,3.4,1146.72
4196,2023-03-31,966,User_966,Hyderabad,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,270.22
4197,2023-06-06,2273,User_2273,Bangalore,Regular,14,Taste of Tiffins North Indian,Indian,3.8,835.83
4198,2023-04-15,2789,User_2789,Hyderabad,Regular,301,Classic Tiffins North Indian,Italian,4.8,188.91
4199,2023-12-25,654,User_654,Chennai,Regular,82,Udupi Kitchen Pure Veg,Chinese,3.3,667.94
4200,2023-04-08,327,User_327,Hyderabad,Regular,252,New Eatery South Indian,Indian,3.7,891.8
4201,2023-12-13,2042,User_2042,Pune,Regular,489,Swagath Foods Punjabi,Italian,3.0,442.96
4202,2023-04-10,15,User_15,Bangalore,Regular,216,Classic Delights Non-Veg,Italian,3.1,499.57
4203,2023-10-10,1501,User_1501,Hyderabad,Regular,53,Swagath Delights Andhra,Indian,4.5,1296.27
4204,2023-04-08,548,User_548,Chennai,Regular,475,Ruchi Kitchen Punjabi,Italian,4.9,1368.17
4205,2023-02-15,1355,User_1355,Pune,Gold,274,Amma Mess Andhra,Mexican,3.3,335.85
4206,2023-03-08,1091,User_1091,Pune,Gold,134,New Tiffins Non-Veg,Mexican,4.3,624.04
4207,2023-08-19,656,User_656,Pune,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,838.46
4208,2023-07-08,109,User_109,Chennai,Regular,339,Annapurna Eatery South Indian,Indian,3.1,1285.42
4209,2023-01-19,586,User_586,Bangalore,Gold,166,Classic Cafe Andhra,Chinese,4.6,980.43
4210,2023-06-01,2173,User_2173,Chennai,Gold,15,Classic Cafe Multicuisine,Chinese,4.6,763.13
4211,2023-01-30,2501,User_2501,Chennai,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3,606.08
4212,2023-09-01,784,User_784,Hyderabad,Regular,304,Hotel Tiffins Andhra,Italian,4.1,382.52
4213,2023-12-14,1970,User_1970,Bangalore,Regular,318,Hotel Tiffins Pure Veg,Indian,3.7,265.89
4214,2023-02-14,2197,User_2197,Bangalore,Regular,395,Royal Restaurant Punjabi,Mexican,4.0,701.11
4215,2023-03-23,737,User_737,Bangalore,Gold,102,Darbar Foods Andhra,Italian,4.9,1250.41
4216,2023-12-29,1970,User_1970,Bangalore,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,500.37
4217,2023-06-17,1288,User_1288,Chennai,Regular,140,Royal Tiffins Punjabi,Italian,3.3,442.55
4218,2023-04-08,2339,User_2339,Pune,Regular,446,Annapurna Cafe Andhra,Indian,4.9,1076.68
4219,2023-02-11,1073,User_1073,Chennai,Regular,127,Hotel Eatery Family Restaurant,Chinese,5.0,1131.13
4220,2023-04-16,1334,User_1334,Bangalore,Gold,66,Swagath Dhaba Punjabi,Italian,4.7,675.35
4221,2023-12-29,2348,User_2348,Chennai,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,710.96
4222,2023-04-08,1992,User_1992,Pune,Gold,34,Ruchi Dhaba Multicuisine,Chinese,4.3,630.58
4223,2023-06-28,1876,User_1876,Chennai,Gold,450,New Foods Chinese,Mexican,3.2,403.1
4224,2023-06-28,2245,User_2245,Hyderabad,Gold,60,Grand Restaurant North Indian,Mexican,3.6,571.35
4225,2023-09-08,1228,User_1228,Bangalore,Regular,391,Sri Biryani Family Restaurant,Indian,3.3,434.56
4226,2023-04-03,2080,User_2080,Bangalore,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2,1460.9
4227,2023-05-16,2744,User_2744,Hyderabad,Gold,280,Taste of Dhaba Andhra,Chinese,3.7,230.07
4228,2023-09-05,1681,User_1681,Chennai,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7,571.87
4229,2023-10-03,1884,User_1884,Chennai,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,313.71
4230,2023-09-05,2786,User_2786,Bangalore,Regular,413,Sai Curry House Punjabi,Italian,3.3,147.21
4231,2023-10-26,1233,User_1233,Chennai,Gold,253,New Restaurant North Indian,Italian,4.6,317.65
4232,2023-10-25,1863,User_1863,Chennai,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9,579.66
4233,2023-01-09,682,User_682,Hyderabad,Regular,174,Amma Biryani North Indian,Mexican,3.1,635.57
4234,2023-07-05,1918,User_1918,Bangalore,Regular,95,Classic Biryani North Indian,Indian,3.7,1379.31
4235,2023-11-19,334,User_334,Chennai,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,790.83
4236,2023-10-17,83,User_83,Chennai,Regular,354,Darbar Kitchen Chinese,Indian,3.8,495.37
4237,2023-12-02,1865,User_1865,Chennai,Regular,110,Amma Kitchen South Indian,Mexican,4.2,249.15
4238,2023-09-23,2854,User_2854,Hyderabad,Regular,92,Amma Delights Pure Veg,Mexican,4.9,810.55
4239,2023-08-17,1149,User_1149,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,169.9
4240,2023-01-27,514,User_514,Bangalore,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,428.25
4241,2023-03-17,1552,User_1552,Hyderabad,Gold,335,New Biryani Family Restaurant,Italian,3.9,376.26
4242,2023-09-17,1964,User_1964,Chennai,Gold,309,Ruchi Curry House Multicuisine,Indian,4.5,731.98
4243,2023-06-18,417,User_417,Bangalore,Regular,366,Swagath Mess Chinese,Indian,4.5,376.12
4244,2023-06-13,468,User_468,Bangalore,Regular,15,Classic Cafe Multicuisine,Chinese,4.6,982.43
4245,2023-02-03,2577,User_2577,Pune,Regular,416,Amma Cafe Pure Veg,Chinese,4.6,1377.22
4246,2023-08-12,97,User_97,Bangalore,Gold,238,New Foods South Indian,Chinese,4.7,1117.67
4247,2023-05-02,2410,User_2410,Hyderabad,Gold,448,Amma Biryani Family Restaurant,Mexican,3.4,1239.86
4248,2023-06-17,1954,User_1954,Hyderabad,Gold,55,Darbar Restaurant Multicuisine,Indian,3.5,1250.51
4249,2023-08-04,1111,User_1111,Hyderabad,Gold,277,Swagath Restaurant North Indian,Mexican,3.3,328.11
4250,2023-08-30,892,User_892,Bangalore,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,286.69
4251,2023-01-05,2589,User_2589,Bangalore,Gold,348,Royal Restaurant Andhra,Italian,3.0,605.17
4252,2023-11-16,1029,User_1029,Bangalore,Gold,104,Grand Dhaba South Indian,Chinese,4.9,166.8
4253,2023-07-10,2349,User_2349,Pune,Regular,137,Swagath Delights Andhra,Indian,3.2,252.1
4254,2023-12-30,2676,User_2676,Hyderabad,Gold,430,Royal Delights South Indian,Mexican,4.1,663.82
4255,2023-06-21,2168,User_2168,Chennai,Gold,244,Amma Tiffins South Indian,Italian,4.3,579.53
4256,2023-10-30,2651,User_2651,Pune,Gold,388,Spice Cafe South Indian,Indian,3.9,586.75
4257,2023-08-20,1441,User_1441,Hyderabad,Gold,14,Taste of Tiffins North Indian,Indian,3.8,1058.52
4258,2023-12-08,2400,User_2400,Pune,Regular,431,Udupi Tiffins Punjabi,Mexican,4.6,1138.23
4259,2023-09-03,1187,User_1187,Chennai,Gold,382,Annapurna Mess Andhra,Mexican,4.8,1186.78
4260,2023-07-31,2432,User_2432,Pune,Regular,32,Udupi Eatery North Indian,Italian,3.2,1484.48
4261,2023-05-17,1148,User_1148,Hyderabad,Regular,102,Darbar Foods Andhra,Italian,4.9,249.26
4262,2023-07-15,1403,User_1403,Hyderabad,Gold,43,Sai Cafe North Indian,Chinese,4.9,1200.03
4263,2023-02-04,2184,User_2184,Hyderabad,Regular,423,Royal Tiffins Multicuisine,Indian,3.2,346.77
4264,2023-01-09,1494,User_1494,Hyderabad,Gold,189,Hotel Curry House Non-Veg,Indian,4.8,1008.44
4265,2023-04-18,804,User_804,Bangalore,Gold,308,Annapurna Biryani Family Restaurant,Italian,4.3,408.25
4266,2023-07-27,2061,User_2061,Chennai,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9,638.38
4267,2023-04-20,1269,User_1269,Bangalore,Gold,344,Annapurna Kitchen North Indian,Indian,4.8,291.13
4268,2023-11-04,1022,User_1022,Bangalore,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,1237.9
4269,2023-08-09,358,User_358,Bangalore,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,1113.08
4270,2023-04-29,2259,User_2259,Bangalore,Gold,386,Sai Cafe Andhra,Italian,4.3,302.61
4271,2023-06-26,2392,User_2392,Bangalore,Gold,170,Spice Tiffins Family Restaurant,Mexican,4.4,638.48
4272,2023-03-31,147,User_147,Hyderabad,Gold,295,Sai Cafe South Indian,Chinese,3.1,230.08
4273,2023-05-24,2421,User_2421,Hyderabad,Gold,262,Hotel Cafe Punjabi,Chinese,4.9,1011.35
4274,2023-02-02,2975,User_2975,Chennai,Gold,73,Spice Mess Andhra,Mexican,3.1,510.81
4275,2023-04-01,1855,User_1855,Chennai,Regular,208,New Curry House South Indian,Mexican,4.7,957.08
4276,2023-11-24,584,User_584,Bangalore,Gold,405,Royal Dhaba Punjabi,Indian,4.8,207.75
4277,2023-04-12,1496,User_1496,Chennai,Regular,371,Sai Dhaba Family Restaurant,Chinese,3.1,1188.74
4278,2023-08-01,2092,User_2092,Pune,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,358.42
4279,2023-04-14,2478,User_2478,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8,946.73
4280,2023-01-31,2028,User_2028,Bangalore,Regular,96,Annapurna Biryani Non-Veg,Mexican,4.4,615.13
4281,2023-03-21,2082,User_2082,Pune,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,1435.09
4282,2023-03-05,2250,User_2250,Pune,Gold,199,Sri Eatery Chinese,Italian,3.4,179.08
4283,2023-10-26,2525,User_2525,Chennai,Regular,58,Sai Biryani Multicuisine,Indian,4.4,939.77
4284,2023-12-10,1352,User_1352,Pune,Gold,120,Classic Biryani Multicuisine,Italian,3.2,321.81
4285,2023-09-18,1493,User_1493,Chennai,Regular,389,Ruchi Mess Multicuisine,Italian,4.9,1158.26
4286,2023-01-06,2167,User_2167,Hyderabad,Gold,183,Taste of Biryani Non-Veg,Chinese,3.7,295.39
4287,2023-08-14,1204,User_1204,Bangalore,Gold,210,Annapurna Restaurant South Indian,Indian,4.7,910.65
4288,2023-03-29,2068,User_2068,Bangalore,Regular,216,Classic Delights Non-Veg,Italian,3.1,353.2
4289,2023-10-09,1081,User_1081,Hyderabad,Gold,134,New Tiffins Non-Veg,Mexican,4.3,110.23
4290,2023-12-04,1728,User_1728,Bangalore,Gold,440,Annapurna Kitchen North Indian,Mexican,3.8,1371.21
4291,2023-11-01,375,User_375,Chennai,Gold,284,Ruchi Foods Multicuisine,Indian,4.7,1370.63
4292,2023-02-09,1181,User_1181,Pune,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,950.44
4293,2023-06-05,1247,User_1247,Pune,Gold,3,Darbar Eatery Andhra,Mexican,4.3,1209.16
4294,2023-04-18,1483,User_1483,Chennai,Gold,8,New Mess Punjabi,Indian,4.8,575.18
4295,2023-02-25,2946,User_2946,Chennai,Gold,387,New Tiffins Andhra,Mexican,3.8,875.06
4296,2023-05-07,418,User_418,Bangalore,Regular,56,Sri Delights Pure Veg,Italian,3.2,290.24
4297,2023-07-31,593,User_593,Hyderabad,Gold,452,Classic Delights Multicuisine,Chinese,4.4,222.22
4298,2023-12-06,327,User_327,Hyderabad,Regular,253,New Restaurant North Indian,Italian,4.6,1071.35
